Latitude Longitude Value
   71.000   71.500 8.2566833496e+00
   71.000   71.750 8.3934020996e+00
   71.000   72.000 8.5242614746e+00
   71.000   72.250 8.5935974121e+00
   71.000   72.500 8.6473083496e+00
   70.750   71.500 8.1609802246e+00
   70.750   71.750 8.2488708496e+00
   70.750   72.000 8.3377380371e+00
   70.750   72.250 8.4383239746e+00
   70.750   72.500 8.5398864746e+00
   70.500   71.500 7.9246520996e+00
   70.500   71.750 8.0545349121e+00
   70.500   72.000 8.1434020996e+00
   70.500   72.250 8.2459411621e+00
   70.500   72.500 8.3562927246e+00
   70.250   71.500 7.6844177246e+00
   70.250   71.750 7.8230895996e+00
   70.250   72.000 7.9627380371e+00
   70.250   72.250 8.0975036621e+00
   70.250   72.500 8.2234802246e+00
   70.000   71.500 7.4803161621e+00
   70.000   71.750 7.6062927246e+00
   70.000   72.000 7.7478942871e+00
   70.000   72.250 7.8836364746e+00
   70.000   72.500 8.0310974121e+00
Latitude Longitude Value
   71.000   71.500 -3.3044128418e+00
   71.000   71.750 -3.3249206543e+00
   71.000   72.000 -3.3581237793e+00
   71.000   72.250 -3.4342956543e+00
   71.000   72.500 -3.5046081543e+00
   70.750   71.500 -3.7350769043e+00
   70.750   71.750 -3.7546081543e+00
   70.750   72.000 -3.7731628418e+00
   70.750   72.250 -3.7350769043e+00
   70.750   72.500 -3.6969909668e+00
   70.500   71.500 -4.1393737793e+00
   70.500   71.750 -4.1247253418e+00
   70.500   72.000 -4.1432800293e+00
   70.500   72.250 -4.1051940918e+00
   70.500   72.500 -4.0387878418e+00
   70.250   71.500 -4.5973815918e+00
   70.250   71.750 -4.5436706543e+00
   70.250   72.000 -4.4674987793e+00
   70.250   72.250 -4.3757019043e+00
   70.250   72.500 -4.2907409668e+00
   70.000   71.500 -4.8962097168e+00
   70.000   71.750 -4.8219909668e+00
   70.000   72.000 -4.7448425293e+00
   70.000   72.250 -4.6520690918e+00
   70.000   72.500 -4.5553894043e+00
Latitude Longitude Value
   71.000   71.500 6.1525421143e+00
   71.000   71.750 6.2296905518e+00
   71.000   72.000 6.3195343018e+00
   71.000   72.250 6.4591827393e+00
   71.000   72.500 6.5959014893e+00
   70.750   71.500 5.9875030518e+00
   70.750   71.750 6.0382843018e+00
   70.750   72.000 6.0890655518e+00
   70.750   72.250 6.2267608643e+00
   70.750   72.500 6.3644561768e+00
   70.500   71.500 5.7931671143e+00
   70.500   71.750 5.8585968018e+00
   70.500   72.000 5.9103546143e+00
   70.500   72.250 6.0500030518e+00
   70.500   72.500 6.1623077393e+00
   70.250   71.500 5.5421905518e+00
   70.250   71.750 5.6330108643e+00
   70.250   72.000 5.7375030518e+00
   70.250   72.250 5.8273468018e+00
   70.250   72.500 5.9250030518e+00
   70.000   71.500 5.3068389893e+00
   70.000   71.750 5.4035186768e+00
   70.000   72.000 5.5099639893e+00
   70.000   72.250 5.5998077393e+00
   70.000   72.500 5.6964874268e+00
Latitude Longitude Value
   71.000   71.500 5.1640472412e+00
   71.000   71.750 4.8818206787e+00
   71.000   72.000 4.5429534912e+00
   71.000   72.250 4.1044769287e+00
   71.000   72.500 3.7245941162e+00
   70.750   71.500 4.3945159912e+00
   70.750   71.750 4.1445159912e+00
   70.750   72.000 3.8964691162e+00
   70.750   72.250 3.7685394287e+00
   70.750   72.500 3.6415863037e+00
   70.500   71.500 3.6855316162e+00
   70.500   71.750 3.5048675537e+00
   70.500   72.000 3.2538909912e+00
   70.500   72.250 3.1240081787e+00
   70.500   72.500 3.0517425537e+00
   70.250   71.500 2.9033050537e+00
   70.250   71.750 2.8281097412e+00
   70.250   72.000 2.8173675537e+00
   70.250   72.250 2.7704925537e+00
   70.250   72.500 2.7177581787e+00
   70.000   71.500 2.5312347412e+00
   70.000   71.750 2.5156097412e+00
   70.000   72.000 2.5048675537e+00
   70.000   72.250 2.4579925537e+00
   70.000   72.500 2.4218597412e+00
Latitude Longitude Value
   71.000   71.500 6.3662414551e+00
   71.000   71.750 6.3144836426e+00
   71.000   72.000 6.2471008301e+00
   71.000   72.250 6.1758117676e+00
   71.000   72.500 6.1338195801e+00
   70.750   71.500 5.8437805176e+00
   70.750   71.750 5.7431945801e+00
   70.750   72.000 5.6426086426e+00
   70.750   72.250 5.7129211426e+00
   70.750   72.500 5.7832336426e+00
   70.500   71.500 5.1797180176e+00
   70.500   71.750 5.1006164551e+00
   70.500   72.000 4.9990539551e+00
   70.500   72.250 5.0703430176e+00
   70.500   72.500 5.1758117676e+00
   70.250   71.500 4.5654602051e+00
   70.250   71.750 4.5625305176e+00
   70.250   72.000 4.6103820801e+00
   70.250   72.250 4.7392883301e+00
   70.250   72.500 4.8623352051e+00
   70.000   71.500 4.3115539551e+00
   70.000   71.750 4.3476867676e+00
   70.000   72.000 4.3965148926e+00
   70.000   72.250 4.5273742676e+00
   70.000   72.500 4.6572570801e+00
Latitude Longitude Value
   71.000   71.500 3.3117370605e+00
   71.000   71.750 3.0802917480e+00
   71.000   72.000 2.8381042480e+00
   71.000   72.250 2.4865417480e+00
   71.000   72.500 2.1144714355e+00
   70.750   71.500 3.2609558105e+00
   70.750   71.750 2.9084167480e+00
   70.750   72.000 2.5558776855e+00
   70.750   72.250 2.1838073730e+00
   70.750   72.500 1.8127136230e+00
   70.500   71.500 3.0002136230e+00
   70.500   71.750 2.6457214355e+00
   70.500   72.000 2.2882995605e+00
   70.500   72.250 1.9123229980e+00
   70.500   72.500 1.5832214355e+00
   70.250   71.500 2.6945495605e+00
   70.250   71.750 2.3830261230e+00
   70.250   72.000 2.1037292480e+00
   70.250   72.250 1.7687683105e+00
   70.250   72.500 1.4386901855e+00
   70.000   71.500 2.5021667480e+00
   70.000   71.750 2.2306823730e+00
   70.000   72.000 1.9474792480e+00
   70.000   72.250 1.6086120605e+00
   70.000   72.500 1.2726745605e+00
Latitude Longitude Value
   71.000   71.500 1.1187973022e+01
   71.000   71.750 1.1291488647e+01
   71.000   72.000 1.1378402710e+01
   71.000   72.250 1.1337387085e+01
   71.000   72.500 1.1278793335e+01
   70.750   71.500 1.1209457397e+01
   70.750   71.750 1.1278793335e+01
   70.750   72.000 1.1349105835e+01
   70.750   72.250 1.1266098022e+01
   70.750   72.500 1.1182113647e+01
   70.500   71.500 1.1160629272e+01
   70.500   71.750 1.1208480835e+01
   70.500   72.000 1.1278793335e+01
   70.500   72.250 1.1194808960e+01
   70.500   72.500 1.1098129272e+01
   70.250   71.500 1.1024887085e+01
   70.250   71.750 1.1042465210e+01
   70.250   72.000 1.1042465210e+01
   70.250   72.250 1.0931137085e+01
   70.250   72.500 1.0824691772e+01
   70.000   71.500 1.0620590210e+01
   70.000   71.750 1.0610824585e+01
   70.000   72.000 1.0611801147e+01
   70.000   72.250 1.0498519897e+01
   70.000   72.500 1.0383285522e+01
Latitude Longitude Value
   71.000   71.500 7.0648040771e+00
   71.000   71.750 7.0550384521e+00
   71.000   72.000 6.9700775146e+00
   71.000   72.250 6.5130462646e+00
   71.000   72.500 6.0403900146e+00
   70.750   71.500 7.0980072021e+00
   70.750   71.750 7.1263275146e+00
   70.750   72.000 7.1556243896e+00
   70.750   72.250 6.7708587646e+00
   70.750   72.500 6.3860931396e+00
   70.500   71.500 7.1048431396e+00
   70.500   71.750 7.1312103271e+00
   70.500   72.000 7.1605072021e+00
   70.500   72.250 6.7718353271e+00
   70.500   72.500 6.4124603271e+00
   70.250   71.500 6.8675384521e+00
   70.250   71.750 6.9798431396e+00
   70.250   72.000 7.1517181396e+00
   70.250   72.250 6.7610931396e+00
   70.250   72.500 6.3831634521e+00
   70.000   71.500 6.5062103271e+00
   70.000   71.750 6.6722259521e+00
   70.000   72.000 6.8470306396e+00
   70.000   72.250 6.4505462646e+00
   70.000   72.500 6.0648040771e+00
Latitude Longitude Value
   71.000   71.500 3.4787902832e+00
   71.000   71.750 3.3254699707e+00
   71.000   72.000 3.1731262207e+00
   71.000   72.250 2.9934387207e+00
   71.000   72.500 2.8020324707e+00
   70.750   71.500 3.5285949707e+00
   70.750   71.750 3.3508605957e+00
   70.750   72.000 3.1731262207e+00
   70.750   72.250 3.0256652832e+00
   70.750   72.500 2.8782043457e+00
   70.500   71.500 3.5754699707e+00
   70.500   71.750 3.3459777832e+00
   70.500   72.000 3.1662902832e+00
   70.500   72.250 3.0168762207e+00
   70.500   72.500 2.8655090332e+00
   70.250   71.500 3.6828918457e+00
   70.250   71.750 3.4514465332e+00
   70.250   72.000 3.2248840332e+00
   70.250   72.250 3.0764465332e+00
   70.250   72.500 2.9260559082e+00
   70.000   71.500 3.8283996582e+00
   70.000   71.750 3.5950012207e+00
   70.000   72.000 3.3655090332e+00
   70.000   72.250 3.2160949707e+00
   70.000   72.500 3.0754699707e+00
Latitude Longitude Value
   71.000   71.500 -1.2670150757e+01
   71.000   71.750 -1.2543197632e+01
   71.000   72.000 -1.2438705444e+01
   71.000   72.250 -1.2412338257e+01
   71.000   72.500 -1.2381088257e+01
   70.750   71.500 -1.1682846069e+01
   70.750   71.750 -1.1597885132e+01
   70.750   72.000 -1.1514877319e+01
   70.750   72.250 -1.1418197632e+01
   70.750   72.500 -1.1323471069e+01
   70.500   71.500 -1.0830307007e+01
   70.500   71.750 -1.0697494507e+01
   70.500   72.000 -1.0613510132e+01
   70.500   72.250 -1.0515853882e+01
   70.500   72.500 -1.0429916382e+01
   70.250   71.500 -1.0045150757e+01
   70.250   71.750 -9.9279632568e+00
   70.250   72.000 -9.8283538818e+00
   70.250   72.250 -9.8137054443e+00
   70.250   72.500 -9.7717132568e+00
   70.000   71.500 -9.2834320068e+00
   70.000   71.750 -9.2092132568e+00
   70.000   72.000 -9.1086273193e+00
   70.000   72.250 -9.0939788818e+00
   70.000   72.500 -9.0959320068e+00
Latitude Longitude Value
   71.000   71.500 6.6939544678e+00
   71.000   71.750 6.9449310303e+00
   71.000   72.000 7.2027435303e+00
   71.000   72.250 7.4849700928e+00
   71.000   72.500 7.7613372803e+00
   70.750   71.500 7.4283294678e+00
   70.750   71.750 7.6519622803e+00
   70.750   72.000 7.8746185303e+00
   70.750   72.250 8.1265716553e+00
   70.750   72.500 8.3775482178e+00
   70.500   71.500 8.3121185303e+00
   70.500   71.750 8.5367279053e+00
   70.500   72.000 8.7623138428e+00
   70.500   72.250 9.0181732178e+00
   70.500   72.500 9.2046966553e+00
   70.250   71.500 9.2681732178e+00
   70.250   71.750 9.5045013428e+00
   70.250   72.000 9.7476654053e+00
   70.250   72.250 9.9400482178e+00
   70.250   72.500 1.0125595093e+01
   70.000   71.500 1.0072860718e+01
   70.000   71.750 1.0280868530e+01
   70.000   72.000 1.0526962280e+01
   70.000   72.250 1.0721298218e+01
   70.000   72.500 1.0918563843e+01
Latitude Longitude Value
   71.000   71.500 6.6909484863e+00
   71.000   71.750 6.7221984863e+00
   71.000   72.000 6.7192687988e+00
   71.000   72.250 6.5132141113e+00
   71.000   72.500 6.2856750488e+00
   70.750   71.500 6.7388000488e+00
   70.750   71.750 6.9839172363e+00
   70.750   72.000 7.2280578613e+00
   70.750   72.250 7.1089172363e+00
   70.750   72.500 6.9878234863e+00
   70.500   71.500 6.7378234863e+00
   70.500   71.750 7.0444641113e+00
   70.500   72.000 7.2925109863e+00
   70.500   72.250 7.1704406738e+00
   70.500   72.500 7.1636047363e+00
   70.250   71.500 6.6196594238e+00
   70.250   71.750 6.8921203613e+00
   70.250   72.000 7.1304016113e+00
   70.250   72.250 7.1880187988e+00
   70.250   72.500 7.2270812988e+00
   70.000   71.500 6.5434875488e+00
   70.000   71.750 6.7622375488e+00
   70.000   72.000 7.0034484863e+00
   70.000   72.250 7.0620422363e+00
   70.000   72.500 7.1118469238e+00
Latitude Longitude Value
   71.000   71.500 8.5342559814e+00
   71.000   71.750 8.3653106689e+00
   71.000   72.000 8.2129669189e+00
   71.000   72.250 8.1211700439e+00
   71.000   72.500 8.0254669189e+00
   70.750   71.500 8.5059356689e+00
   70.750   71.750 8.3477325439e+00
   70.750   72.000 8.1905059814e+00
   70.750   72.250 8.0977325439e+00
   70.750   72.500 8.0059356689e+00
   70.500   71.500 8.5283966064e+00
   70.500   71.750 8.3653106689e+00
   70.500   72.000 8.2051544189e+00
   70.500   72.250 8.1123809814e+00
   70.500   72.500 7.9766387939e+00
   70.250   71.500 8.5860137939e+00
   70.250   71.750 8.3897247314e+00
   70.250   72.000 8.1719512939e+00
   70.250   72.250 7.9824981689e+00
   70.250   72.500 7.8106231689e+00
   70.000   71.500 8.5371856689e+00
   70.000   71.750 8.3106231689e+00
   70.000   72.000 8.0908966064e+00
   70.000   72.250 7.8985137939e+00
   70.000   72.500 7.7129669189e+00
Latitude Longitude Value
   71.000   71.500 -3.6787414551e-01
   71.000   71.750 -3.4541320801e-01
   71.000   72.000 -3.3564758301e-01
   71.000   72.250 -3.6592102051e-01
   71.000   72.500 -3.9131164551e-01
   70.750   71.500 -4.7041320801e-01
   70.750   71.750 -4.3916320801e-01
   70.750   72.000 -4.0693664551e-01
   70.750   72.250 -4.2158508301e-01
   70.750   72.500 -4.3525695801e-01
   70.500   71.500 -5.8564758301e-01
   70.500   71.750 -5.8955383301e-01
   70.500   72.000 -5.5732727051e-01
   70.500   72.250 -5.7197570801e-01
   70.500   72.500 -5.9443664551e-01
   70.250   71.500 -7.2041320801e-01
   70.250   71.750 -7.4775695801e-01
   70.250   72.000 -7.8681945801e-01
   70.250   72.250 -8.2685852051e-01
   70.250   72.500 -8.6006164551e-01
   70.000   71.500 -9.6260070801e-01
   70.000   71.750 -1.0153350830e+00
   70.000   72.000 -1.0553741455e+00
   70.000   72.250 -1.0963897705e+00
   70.000   72.500 -1.1452178955e+00
Latitude Longitude Value
   71.000   71.500 5.9301147461e+00
   71.000   71.750 5.9760131836e+00
   71.000   72.000 6.0043334961e+00
   71.000   72.250 5.9515991211e+00
   71.000   72.500 5.8939819336e+00
   70.750   71.500 5.8607788086e+00
   70.750   71.750 5.9398803711e+00
   70.750   72.000 6.0189819336e+00
   70.750   72.250 5.9242553711e+00
   70.750   72.500 5.8295288086e+00
   70.500   71.500 5.8158569336e+00
   70.500   71.750 5.8373413086e+00
   70.500   72.000 5.9174194336e+00
   70.500   72.250 5.8217163086e+00
   70.500   72.500 5.6918334961e+00
   70.250   71.500 5.6361694336e+00
   70.250   71.750 5.6752319336e+00
   70.250   72.000 5.7338256836e+00
   70.250   72.250 5.5892944336e+00
   70.250   72.500 5.4476928711e+00
   70.000   71.500 5.4183959961e+00
   70.000   71.750 5.4545288086e+00
   70.000   72.000 5.5131225586e+00
   70.000   72.250 5.3676147461e+00
   70.000   72.500 5.2084350586e+00
Latitude Longitude Value
   71.000   71.500 5.3962707520e-01
   71.000   71.750 3.2087707520e-01
   71.000   72.000 1.1482238770e-01
   71.000   72.250 6.0134887695e-02
   71.000   72.500 4.0603637695e-02
   70.750   71.500 1.5982208252e+00
   70.750   71.750 1.5025177002e+00
   70.750   72.000 1.4048614502e+00
   70.750   72.250 1.4732208252e+00
   70.750   72.500 1.5396270752e+00
   70.500   71.500 3.0005645752e+00
   70.500   71.750 3.1411895752e+00
   70.500   72.000 3.0415802002e+00
   70.500   72.250 3.1109161377e+00
   70.500   72.500 3.2720489502e+00
   70.250   71.500 3.6919708252e+00
   70.250   71.750 4.0425567627e+00
   70.250   72.000 4.5044708252e+00
   70.250   72.250 4.9048614502e+00
   70.250   72.500 5.2144317627e+00
   70.000   71.500 4.2251739502e+00
   70.000   71.750 4.7095489502e+00
   70.000   72.000 5.1792755127e+00
   70.000   72.250 5.5825958252e+00
   70.000   72.500 6.0191192627e+00
Latitude Longitude Value
   71.000   71.500 -3.2973785400e+00
   71.000   71.750 -3.6206207275e+00
   71.000   72.000 -3.9233551025e+00
   71.000   72.250 -4.0766754150e+00
   71.000   72.500 -4.2055816650e+00
   70.750   71.500 -3.1606597900e+00
   70.750   71.750 -3.5239410400e+00
   70.750   72.000 -3.8872222900e+00
   70.750   72.250 -3.9712066650e+00
   70.750   72.500 -4.0542144775e+00
   70.500   71.500 -2.7133941650e+00
   70.500   71.750 -3.1157379150e+00
   70.500   72.000 -3.4839019775e+00
   70.500   72.250 -3.5678863525e+00
   70.500   72.500 -3.5942535400e+00
   70.250   71.500 -1.7837066650e+00
   70.250   71.750 -2.1704254150e+00
   70.250   72.000 -2.5395660400e+00
   70.250   72.250 -2.5747222900e+00
   70.250   72.500 -2.6030426025e+00
   70.000   71.500 -3.8233947754e-01
   70.000   71.750 -7.0655822754e-01
   70.000   72.000 -1.0815582275e+00
   70.000   72.250 -1.1157379150e+00
   70.000   72.500 -1.1284332275e+00
Latitude Longitude Value
   71.000   71.500 1.2190856934e+00
   71.000   71.750 1.4485778809e+00
   71.000   72.000 1.6429138184e+00
   71.000   72.250 1.7327575684e+00
   71.000   72.500 1.8382263184e+00
   70.750   71.500 9.0072631836e-01
   70.750   71.750 1.1048278809e+00
   70.750   72.000 1.3089294434e+00
   70.750   72.250 1.5022888184e+00
   70.750   72.500 1.6956481934e+00
   70.500   71.500 3.3041381836e-01
   70.500   71.750 4.1928100586e-01
   70.500   72.000 6.2631225586e-01
   70.500   72.250 8.2162475586e-01
   70.500   72.500 9.7885131836e-01
   70.250   71.500 -3.4820556641e-02
   70.250   71.750 3.1585693359e-02
   70.250   72.000 9.5062255859e-02
   70.250   72.250 1.8197631836e-01
   70.250   72.500 2.9525756836e-01
   70.000   71.500 -3.3560180664e-01
   70.000   71.750 -2.8286743164e-01
   70.000   72.000 -2.1841430664e-01
   70.000   72.250 -1.3052368164e-01
   70.000   72.500 -5.5328369141e-02
Latitude Longitude Value
   71.000   71.500 3.4669494629e+00
   71.000   71.750 3.5255432129e+00
   71.000   72.000 3.5978088379e+00
   71.000   72.250 3.7110900879e+00
   71.000   72.500 3.8165588379e+00
   70.750   71.500 3.6798400879e+00
   70.750   71.750 3.7110900879e+00
   70.750   72.000 3.7423400879e+00
   70.750   72.250 3.8321838379e+00
   70.750   72.500 3.9210510254e+00
   70.500   71.500 3.7296447754e+00
   70.500   71.750 3.7521057129e+00
   70.500   72.000 3.7843322754e+00
   70.500   72.250 3.8741760254e+00
   70.500   72.500 3.9034729004e+00
   70.250   71.500 3.6564025879e+00
   70.250   71.750 3.7130432129e+00
   70.250   72.000 3.7931213379e+00
   70.250   72.250 3.8341369629e+00
   70.250   72.500 3.8663635254e+00
   70.000   71.500 3.5997619629e+00
   70.000   71.750 3.6749572754e+00
   70.000   72.000 3.7569885254e+00
   70.000   72.250 3.7980041504e+00
   70.000   72.500 3.8458557129e+00
Latitude Longitude Value
   71.000   71.500 8.2473754883e-02
   71.000   71.750 1.5278625488e-01
   71.000   72.000 2.3091125488e-01
   71.000   72.250 3.4223937988e-01
   71.000   72.500 4.5845031738e-01
   70.750   71.500 -4.4779968262e-01
   70.750   71.750 -3.5404968262e-01
   70.750   72.000 -2.5834655762e-01
   70.750   72.250 -1.2748718262e-01
   70.750   72.500 4.3487548828e-03
   70.500   71.500 -7.3979187012e-01
   70.500   71.750 -6.3920593262e-01
   70.500   72.000 -5.4350280762e-01
   70.500   72.250 -4.1069030762e-01
   70.500   72.500 -2.9350280762e-01
   70.250   71.500 -1.3784637451e+00
   70.250   71.750 -1.2905731201e+00
   70.250   72.000 -1.2095184326e+00
   70.250   72.250 -1.0776824951e+00
   70.250   72.500 -9.5170593262e-01
   70.000   71.500 -2.2720184326e+00
   70.000   71.750 -2.1753387451e+00
   70.000   72.000 -2.0933074951e+00
   70.000   72.250 -1.9604949951e+00
   70.000   72.500 -1.8208465576e+00
Latitude Longitude Value
   71.000   71.500 -1.8393554688e+00
   71.000   71.750 -1.9877929688e+00
